name,zihao,diqu,jigou,guanzhi,chushen,rensheng&xian,oracle,year,index,predicted,uncertainty
"耿堃 |
 耿淸堃","? |
 ?","京師 |
 京師","光祿寺衙門 ? |
 光祿寺衙門 良醖署","良醢署署正 |
 署正","監生 |
 廕生","晉州 直隸 |
 晋州 直隸",,"1856.75 |
 1857.0",874162,0.4,0.6730116670072565
"殷嘉？ |
 殷嘉樹","? |
 ?","山東省 |
 山東省","萊州府 膠州 |
 沂州府 莒州","知州 |
 知州","進士 |
 進士","天津 直隸 |
 天津 直隸",,"1857.5 |
 1857.75",1209205,0.2,0.5004024235361879
"李宗晟 |
 李宗晟","? |
 ?","京師 |
 京師","戶部衙門 倉場總督衙門 |
 大理寺衙門 右寺丞","大理寺寺丞 |
 寺丞","廕生 |
 監生","山隂 浙江 |
 山陽 江蘇",,"1855.5 |
 1855.5",142209,0.64,0.6534181947917017
"陳希謙 |
 陳希齢","? |
 ?","京師 |
 京師","欽天監衙門 時憲科 |
 欽天監衙門 時憲科","司書 |
 冬官正","? |
 ?","宛平 順天 |
 宛平 順天",,"1859.5 |
 1860.25",1339291,0.08,0.2787693717665874
"劉殿奎 |
 劉殿臣","? |
 ?","江西省 |
 江西省","臨江府 ? |
 臨江府 ?","復設訓導 |
 復設訓導","挨貢 |
 挨貢","赣州府 ? |
 赣州 ?",,"1857.5 |
 1858.75",1259378,0.96,0.16794414773217306
"吳保泰 |
 吳履泰","? |
 ?","浙江省 |
 直隸省","? ? |
 保定府 束鹿縣","欽命國子監祭酒提督浙江全省學政 |
 知縣","? |
 舉人","光州 河南 |
 光州 河南",,"1862.25 |
 1863.0",1914798,0.08,0.2787693717665874
"謝？鵬 |
 謝追鵬","? |
 萬程","浙江省 |
 浙江省","湖州府 孝豊縣 |
 湖州府 孝豐縣","知縣 |
 同知銜知縣","監生 |
 監生","天門 湖北 |
 江夏 湖北",,"1856.75 |
 1857.0",922168,0.44,0.6859298002503729
"唐簡 |
 唐簡","? |
 ?","山東省 |
 雲南省","曹州府 ? |
 大理府 ?","曹單通判 |
 知府","進士 |
 ?","? 河南 |
 新鄭 河南",,"1857.5 |
 1858.75",1204738,0.12,0.36692499127070966
"郭照墉 |
 郭照堃","? |
 ?","京師 |
 京師","欽天監衙門 時憲科 |
 欽天監衙門 時憲科","博士 |
 博士","? |
 ?","大興 順天 |
 大興 順天",,"1850.5 |
 1850.5",688508,0.2,0.5004024235361879
"浦淳 |
 浦錞","? |
 ?","廣西省 |
 廣西省","梧州府 藤縣 |
 泗城府 凌雲縣","知縣 |
 縣丞分駐天峩","吏員 |
 吏員","無錫 江蘇 |
 無錫 江蘇",,"1860.75 |
 1861.25",2186282,0.64,0.6534181947917017
"陳斗南 |
 藍斗南","? |
 ?","福建省 |
 福建省","漳州府 長泰縣 |
 福州府 福淸縣","教諭 |
 教諭","舉人 |
 舉人","泉州 ? |
 汀州 ?",,"1860.75 |
 1862.25",2106014,0.04,0.167944147732173
"嚴鏞 |
 嚴鏞","緇生 |
 缁生","京師 |
 京師","國子監衙門 覺羅官學教習 |
 國子監衙門 正黄旗","正黄旗 |
 空白","? |
 ?","桐城 浙江 |
 桐郷 浙江",,"1854.75 |
 1855.0",329068,0.92,0.27876937176658734
"王毓 |
 王毓衡","瀘川 |
 爵堂","京師 |
 京師","光祿寺衙門 額外司員 |
 光祿寺衙門 額外司員","署正良醖署行走 |
 署正掌醢署行走","廩貢 |
 廪貢","安福 江西 |
 永年 直隸",,"1859.5 |
 1859.75",1337482,0.08,0.2787693717665874
"王逢年 |
 王逢年","? |
 ?","山東省 |
 江蘇省","鹽運司衙門 ? |
 淮安府 淸河縣","永阜場塩課大使 |
 訓導","? |
 挨貢","華州 陝西 |
 蘇州 ?",,"1858.75 |
 1859.25",1598151,0.68,0.6268694575704263
"李鏞 |
 李鏞","? |
 ?","直隷省 |
 直隸省","正定府 曲陽縣 |
 定州 曲陽縣","復設教諭 |
 復設教諭","擧人 |
 舉人","? 順天 |
 順天 ?",,"1854.75 |
 1855.0",345238,0.92,0.27876937176658734
"白譲卿 |
 白誥卿","? |
 ?","浙江省 |
 江南省","嘉興府 ? |
 松江府 南匯縣","海防同知駐乍浦 |
 管粮縣丞","? |
 監生","通州 順天 |
 通州 順天",,"1855.5 |
 1856.0",200572,0.08,0.2787693717665874
"譚歳本 |
 譚嵗本","? |
 ?","直隷省 |
 廣西省","順天府 固安縣 |
 思恩府 ?","管河縣丞 |
 督捕通判","監生 |
 監生","南豊 江西 |
 南豊 江西",,"1854.75 |
 1855.5",335791,0.96,0.16794414773217306
"杜（喬+羽） |
 杜䎗","? |
 ?","京師 |
 京師","禮部衙門 ? |
 禮部衙門 ?","右侍郎 |
 右侍郎","? |
 ?","濱州 山東 |
 濱州 山東",,"1855.5 |
 1855.75",142354,0.96,0.16794414773217306
"劉鎭 |
 劉鎮","? |
 ?","廣東省 |
 江蘇省","潮州府 海陽縣 |
 海州 沐陽縣","知縣 |
 縣丞移駐高流鎮","監生 |
 供事","宛平 順天 |
 通州 順天",,"1859.5 |
 1860.25",1466471,0.36,0.6534181947917017
"彝鑾煒 |
 尋銮煒","? |
 管香","京師 |
 京師","翰林院衙門 翰林院庶吉士 |
 翰林院衙門 翰林院編修","? |
 ?","? |
 ?","榮河 山西 |
 榮河 山西",,"1852.75 |
 1854.75",6688,0.16,0.439669879399343
"張繼名 |
 張繪名","? |
 ?","江蘇省 |
 江南省","總漕部院衙門 浙江衛所 |
 總漕部院衙門 浙江衛所","衢州所守禦千總 |
 守禦千總","武擧 |
 武舉","? 福建 |
 ? 福建",,"1856.75 |
 1857.5",900784,0.92,0.27876937176658734
"楊先英 |
 楊先澤","? |
 ?","京師 |
 京師","兵部衙門 額外司員 |
 兵部衙門 額外司員","主事 |
 主事","? |
 ?","貴筑 貴州 |
 貴筑 貴州",,"1852.75 |
 1854.75",14401,0.92,0.27876937176658734
"范先秩 |
 范先叙","? |
 ?","直隸省 |
 直隸省","宣化府 龍門縣 |
 宣化府 西寕縣","教諭 |
 教諭","舉人 |
 擧人","順天府 ? |
 ? 順天",,"1856.0 |
 1856.75",1014417,0.08,0.2787693717665874
"趙德潤 |
 謝德潤","? |
 ?","江蘇省 |
 江南省","總河部院衙門 ? |
 總漕部院衙門 湖廣衛所","阜寕北岸主簿 |
 湖北頭帮領運千總","監生 |
 監生","南昌 江西 |
 ? 江西",,"1855.5 |
 1856.0",181430,0.68,0.6268694575704263
"葉紹春 |
 葉紹春","? |
 蓉齋","福建省 |
 浙江省","臺湾府 ? |
 寕波府 ?","鎭守福建臺湾等處地方掛印總兵官 |
 提督浙江全省水陸軍務節制各鎭駐劄寕波府","行伍 |
 武擧","? 浙江 |
 臨安 浙江",,"1851.75 |
 1852.5",626924,0.84,0.439669879399343
"葉熾 |
 葉學熾","? |
 ?","浙江省 |
 浙江省","處州府 雲和縣 |
 處州府 雲和縣","復設教諭 |
 復設教諭","擧人 |
 擧人","寕波 ? |
 寕波府 ?",,"1850.5 |
 1851.25",746021,0.88,0.36692499127070966
"张之萬 |
 張之萬","? |
 ?","京師 |
 河南省","翰林院衙門 翰林院修撰 |
 ? ?","河南學政 |
 欽命翰林院修撰提督河南全省學政","狀元 |
 狀元","南皮 直隷 |
 南皮 直隷",,"1852.75 |
 1854.0",2459,0.96,0.16794414773217306
"楊泰 |
 楊泰恒","? |
 ?","京師 |
 京師","太醫院衙門 八品吏目 |
 太醫院衙門 八品吏目","? |
 ?","? |
 ?","宛平 順天 |
 宛平 順天",,"1850.5 |
 1851.75",689382,0.88,0.36692499127070966
"呉孝詵 |
 呉孝欽","? |
 ?","浙江省 |
 浙江省","嚴州府 分水縣 |
 嚴州府 分水縣","典史 |
 典史","供事 |
 供事","武進 江蘇 |
 武進 江蘇",,"1859.5 |
 1860.25",1389917,0.92,0.27876937176658734
"李淩垣 |
 李淩垣","? |
 ?","直隸省 |
 直隸省","保定府 博野縣 |
 正定府 井陉縣","復設教諭 |
 復設訓導","附貢 |
 拔貢","河間 ? |
 宣化府 ?",,"1856.75 |
 1857.5",884014,0.24,0.5510799280849727
"沈賡颺 |
 沈賡颺","? |
 ?","廣西省 |
 直隸省","柳州府 馬平縣 |
 順天府 武淸縣","典史 |
 管河主簿駐永定河","監生 |
 監生","山隂 浙江 |
 仁和 浙江",,"1857.5 |
 1857.75",1297118,0.04,0.167944147732173
"丁廷榘 |
 丁廷雩","? |
 ?","江蘇省 |
 江蘇省","江甯府 ? |
 江甯府 ?","檢校 |
 檢校","監生 |
 監生","大興 順天 |
 大興 順天",,"1862.25 |
 1864.0",1889930,0.88,0.36692499127070966
"陳啟盛 |
 陳啟盛","? |
 ?","京師 |
 京師","刑部衙門 河南司 |
 戶部衙門 倉差","員外郎 |
 刑部員外郎","? |
 ?","宛平 顺天 |
 宛平 順天",,"1852.75 |
 1852.75",16272,0.92,0.27876937176658734
"周洛 |
 周洛","? |
 ?","山西省 |
 山西省","太原府 祁縣 |
 潞安府 長治縣","典史 |
 縣丞駐西大鎭","監生 |
 監生","大興 順天 |
 會稽 浙江",,"1851.75 |
 1852.75",550342,0.2,0.5004024235361879
"汪元蓉 |
 汪元鎔","? |
 ?","江蘇省 |
 江南省","兩淮塩院衙門 ? |
 兩淮塩院衙門 ?","掘港場大使 |
 掘港場塩課大使","監生 |
 監生","休寕 安徽 |
 新城 江西",,"1850.5 |
 1851.75",718132,0.84,0.439669879399343
"段晴川 |
 叚晴川","? |
 ?","京師 |
 京師","兵部衙門 額外司員 |
 兵部衙門 武選司","主事 |
 主事","拔貢 |
 拔貢","懐慶 河南 |
 懐慶 河南",,"1851.75 |
 1852.75",491602,0.6,0.6730116670072565
"李壎 |
 李壎","? |
 ?","山西省 |
 京師","解州直隸州 夏縣 |
 鑾儀衛衙門 御前侍衛","典史 |
 三等侍衛","吏員 |
 ?","大興 順天 |
 通州 順天",,"1856.0 |
 1856.25",1047580,0.16,0.439669879399343
"劉書年 |
 劉其年","? |
 ?","京師 |
 京師","翰林院衙門 翰林院編修 |
 翰林院衙門 翰林院編修","? |
 ?","? |
 ?","獻縣 直隷 |
 獻縣 直隷",,"1850.5 |
 1850.5",665959,0.52,0.6923469670879616
"蕭浚蘭 |
 蕭俊蘭","? |
 ?","京師 |
 甘肅省","都察院衙門 工科 |
 凉州府 ?","給事中 |
 請旨分守甘涼兵備道整飭涼永鎭羌等處地方駐劄涼州府","進士 |
 ?","高安 江西 |
 高安 江西",,"1857.5 |
 1858.75",1161923,0.8,0.5004024235361879
"孔繼源 |
 孔繼元","? |
 ?","山東省 |
 山東省","兖州府 曲阜縣 |
 兖州府 曲阜縣","八品執事官 |
 八品執事官","? |
 ?","? ? |
 ? ?",,"1860.25 |
 1860.75",2314851,0.04,0.167944147732173
"向懋瑋 |
 向楙煒","? |
 彤生","京師 |
 京師","兵部衙門 兵部差官 |
 兵部衙門 兵部差官","兵部差官 |
 空白","武舉 |
 ?","? 湖南 |
 灃州 湖南",,"1862.25 |
 1864.0",1858308,0.92,0.27876937176658734
"王勳 |
 王勳","? |
 ?","湖南省 |
 直隸省","永州府 道州 |
 順天府 霸州","學正 |
 學正","舉人 |
 舉人","桂陽 ? |
 廣平 ?",,"1862.25 |
 1864.0",1941957,0.08,0.2787693717665874
"龔寳蓮 |
 龔？蓮","? |
 靜軒","廣東省 |
 京師","? ? |
 詹事府衙門 ?","欽命詹事府詹事提督廣東全省學政 |
 日講起居注官詹事府詹事廣東學政","進士 |
 榜眼","宛平 順天 |
 宛平 順天",,"1856.0 |
 1856.25",1118633,0.44,0.6859298002503729
"邱葆光 |
 邱式光","? |
 ?","福建省 |
 福建省","漳州府 平和縣 |
 漳州府 龍溪縣","復設訓導 |
 復設訓導","附生 |
 附貢","福州 ? |
 福州 ?",,"1862.25 |
 1864.0",1928558,0.32,0.6268694575704263
"屠堃 |
 屠堃","? |
 ?","陝西省 |
 福建省","同州府 白水縣 |
 布政司衙門 ?","典史 |
 廣積庫大使","監生 |
 監生","宛平 順天 |
 大興 順天",,"1860.75 |
 1860.75",2152705,0.8,0.5004024235361879
"歐夀橒 |
 歐夀雲","? |
 ?","京師 |
 福建省","翰林院衙門 翰林院庶吉士 |
 汀州府 連城縣","空白 |
 知縣","? |
 舉人","長沙 湖南 |
 長沙 湖南",,"1860.75 |
 1861.25",2025817,0.96,0.16794414773217306
"馮銓 |
 馮鈺","? |
 ?","京師 |
 京師","太醫院衙門 ? |
 太醫院衙門 八品吏目","御醫 |
 空白","? |
 ?","大同 山西 |
 大同 山西",,"1856.75 |
 1857.5",877252,0.8,0.5004024235361879
"李鴻章 |
 李鴻藻","? |
 ?","京師 |
 京師","翰林院衙門 翰林院編修 |
 翰林院衙門 翰林院編修","? |
 上書房行走河南學政","? |
 進士","合肥 安徽 |
 高陽 直隸",,"1856.75 |
 1857.5",855184,0.04,0.167944147732173
"王文韶 |
 王文韶","? |
 ?","京師 |
 京師","戶部衙門 額外司員 |
 戶部衙門 額外司員","主事 |
 主事陝西司行走","進士 |
 ?","? ? |
 仁和 浙江",,"1856.0 |
 1856.25",991552,0.96,0.16794414773217306
"陳鯤 |
 陳鵾","? |
 ?","廣西省 |
 廣東省","鬱林州 博白縣 |
 亷州府 合浦縣","沙河寨巡検 |
 珠場司巡検","監生 |
 監生","連城 福建 |
 連城 福建",,"1850.5 |
 1851.75",836901,0.64,0.6534181947917017
"蔡嵩年 |
 蔡逢年","? |
 ?","京師 |
 京師","刑部衙門 額外司員 |
 兵部衙門 武選司","員外郎 |
 員外郎","? |
 進士","丹徒 江蘇 |
 丹徒 江蘇",,"1856.75 |
 1857.5",867462,0.08,0.2787693717665874
"鄭瑷詔 |
 鄭瓊詔","? |
 ?","四川省 |
 四川省","? ? |
 ? ?","欽命翰林院侍讀提督四川全省學政 |
 欽命翰林院侍讀提四川全省學政","進士 |
 ?","閩縣 福建 |
 侯官 福建",,"1856.0 |
 1856.25",1108306,0.92,0.27876937176658734
"曹樹鋐 |
 曹澍鍾","玉生 |
 穎生","直隸省 |
 廣西省","天津府 天津縣 |
 ? ?","補用州判海河主簿 |
 頭品頂戴兵部侍郎兼都察院右副都御史巡撫廣西等處地方提督軍務節制通省兵馬粮餉","議叙 |
 ?","江夏 湖北 |
 江夏 湖北",,"1858.75 |
 1859.5",1526954,0.16,0.439669879399343
"汪杰 |
 汪杰","? |
 ?","江蘇省 |
 江蘇省","徐州府 豐縣 |
 徐州府 碭山縣","訓導 |
 知縣","舉人 |
 舉人","江甯 ? |
 大興 順天",,"1862.25 |
 1864.0",1900496,0.8,0.5004024235361879
"王槐齢 |
 王槐齢","? |
 ?","陝西省 |
 陝西省","漢中府 洋縣 |
 佛平廰 ?","移駐佛坪復設訓導 |
 復設訓導","舉人 |
 廪貢","延安府 ? |
 同州府 ?",,"1857.5 |
 1857.75",1231981,0.12,0.36692499127070966
"叚承實 |
 段承實","? |
 ?","京師 |
 京師","翰林院衙門 起居注衙門 |
 翰林院衙門 起居注衙門","主事 |
 主事","? |
 ?","南昌 江西 |
 南昌 江西",,"1855.5 |
 1855.75",134227,0.96,0.16794414773217306
"楊春芳 |
 楊春芳","? |
 ?","山西省 |
 湖北省","解州 芮城縣 |
 武昌府 興國州","訓導 |
 學正","舉人 |
 舉人","絳州 ? |
 黄州 ?",,"1859.5 |
 1859.5",1435734,0.2,0.5004024235361879
"廖秩瑋 |
 廖秩璋","石香 |
 石香","江蘇省 |
 江蘇省","松江府 婁縣 |
 松江府 婁縣","知縣 |
 知縣","? |
 ?","德化 江西 |
 德化 江西",,"1854.75 |
 1855.0",350705,0.52,0.6923469670879616
"曾國荃 |
 曾國藩","? |
 ?","浙江省 |
 京師","? ? |
 內閣衙門 協辦大學士","兵部侍郎兼都察院右副都御史巡撫浙江等處地方節制水陸各鎮提督軍務粮餉 |
 協辦大學士兩江總督","優貢 |
 ?","湘郷 湖南 |
 湘鄉 湖南",,"1864.0 |
 1864.0",1736919,0.04,0.167944147732173
"張金鍾 |
 張金鏞","? |
 ?","湖南省 |
 京師","? ? |
 翰林院衙門 翰林院編修","欽命翰林院編修提督湖南全省學政 |
 湖南學政","進士 |
 進士","平湖 浙江 |
 平湖 浙江",,"1856.0 |
 1856.0",1101878,0.64,0.6534181947917017
"林長庚 |
 戴長庚","? |
 ?","福建省 |
 甘肅省","? ? |
 安西州 敦煌縣","西河驗掣大使 |
 典史","監生 |
 監生","大興 順天 |
 大興 順天",,"1862.25 |
 1864.0",1923571,0.04,0.167944147732173
"陳萼 |
 陳萼","? |
 瀾卿","安徽省 |
 安徽省","甯國府 宣城縣 |
 安慶府 ?","教諭 |
 教授","廪貢 |
 廪貢","廣德 ? |
 廣德州 ?",,"1862.25 |
 1864.0",1902237,0.96,0.16794414773217306
"李宗晟 |
 李宗晟","? |
 ?","京師 |
 京師","刑部衙門 直隸司 |
 戶部衙門 倉場總督衙門","員外郎 |
 刑部員外","廕生 |
 廕生","山陽 江蘇 |
 成都 四川",,"1858.75 |
 1859.25",1504167,0.76,0.5510799280849727
"陳贊 |
 陳廷贊","? |
 ?","山西省 |
 山西省","平定州 盂縣 |
 平定州 盂縣","典史 |
 典史","監生 |
 監生","嘉善 浙江 |
 嘉善 浙江",,"1862.25 |
 1863.0",1965380,0.92,0.27876937176658734
"林鳯階 |
 徐鳯階","? |
 ?","江蘇省 |
 山東省","蘇州府 元和縣 |
 兖州府 陽榖縣","典史 |
 典史","監生 |
 監生","大興 順天 |
 大興 順天",,"1850.5 |
 1851.75",708249,0.04,0.167944147732173
"王興夀 |
 王興福","? |
 ?","京師 |
 京師","太常寺衙門 ? |
 太常寺衙門 司樂","夕月壇奉祀 |
 空白","? |
 ?","大興 順天 |
 大興 ?",,"1860.25 |
 1860.5",2225286,0.08,0.2787693717665874
"馮本常 |
 関本常","? |
 ?","浙江省 |
 浙江省","台州府 ? |
 台州府 ?","復設訓導 |
 復設訓導","廪貢 |
 廪貢","寕波 ? |
 寕波 ?",,"1854.75 |
 1855.0",379909,0.96,0.16794414773217306
"錢侍震 |
 錢侍宸","杏君 |
 ?","河南省 |
 河南省","南陽府 舞陽縣 |
 南陽府 舞陽縣","六品銜復設訓導 |
 復設訓導","? |
 擧人","祥符 ? |
 開封 ?",,"1850.5 |
 1851.75",776899,0.16,0.439669879399343
"段騰光 |
 叚騰光","? |
 ?","雲南省 |
 雲南省","臨安府 石屏州 |
 臨安府 石屏州","學正 |
 學正","擧人 |
 舉人","? 雲南 |
 ? 雲南",,"1854.75 |
 1855.0",472565,0.76,0.5510799280849727
"閻信芳 |
 閆信芳","? |
 ?","京師 |
 京師","國子監衙門 算學 |
 欽天監衙門 ?","協理國子監算學事務欽天監監正 |
 欽天監監正","? |
 ?","宛平 順天 |
 宛平 順天",,"1864.0 |
 1864.0",1695550,0.92,0.27876937176658734
"馮生芝 |
 馮芝生","? |
 ?","陜西省 |
 陜西省","同州府 澄城縣 |
 同州府 澄城縣","訓導 |
 訓導","挨貢 |
 拔貢","鄜州 ? |
 鄜州 ?",,"1851.75 |
 1852.5",610617,0.96,0.16794414773217306
"鮑濬 |
 鮑勛","少封 |
 ?","京師 |
 京師","兵部衙門 額外司員 |
 刑部衙門 額外司員","主事 |
 主事","附貢 |
 ?","歙縣 安徽 |
 歙縣 安徽",,"1860.25 |
 1860.75",2213349,0.12,0.36692499127070966
"張玉墀 |
 張玉墀","? |
 ?","京師 |
 直隸省","太醫院衙門 從九品吏目 |
 保定府 雄縣","空白 |
 教諭","? |
 擧人","宛平 順天 |
 ? 順天",,"1855.5 |
 1855.75",156450,0.32,0.6268694575704263
"許清貴 |
 許淸貴","? |
 ?","甘肅省 |
 甘肅省","鎭西府 ? |
 鎭西廰 ?","鎭西撫民同知 |
 同知","? |
 ?","? ? |
 ? ?",,"1856.75 |
 1857.0",985904,0.96,0.16794414773217306
"劉汝祺 |
 劉汝祜","? |
 ?","湖北省 |
 湖北省","德安府 雲夢縣 |
 安陸府 當陽縣","訓導 |
 訓導","舉人 |
 擧人","武昌 ? |
 武昌府 ?",,"1855.5 |
 1855.75",218598,0.16,0.439669879399343
"叚體乾 |
 段體乾","健亭 |
 健亭","京師 |
 京師","兵部衙門 額外司員 |
 兵部衙門 額外司員","主事武庫司兼職方司行走 |
 主事","監生 |
 ?","陵川 山西 |
 陵川 山西",,"1850.5 |
 1851.75",674897,0.56,0.6859298002503729
"李祁 |
 李祺","? |
 ?","京師 |
 京師","國子監衙門 率性堂 |
 國子監衙門 率性堂","助教 |
 助教","舉人 |
 舉人","? ? |
 ? ?",,"1860.75 |
 1862.25",2047141,0.96,0.16794414773217306
"楊起鵾 |
 楊起鵬","? |
 ?","湖南省 |
 湖南省","衡州府 嘉禾縣 |
 桂陽州 嘉禾縣","典史 |
 典史","吏員 |
 吏員","武威 甘肅 |
 武威 甘肅",,"1854.75 |
 1855.5",401217,0.8,0.5004024235361879
